order_id,timestamp,city,restaurant_id,cuisine,order_value,delivery_time_min,surge_applied
ORD135672,2025-02-24T18:30:00,Mumbai,R0667,Chinese,273,34,0
ORD123172,2025-02-24T18:31:00,Kolkata,R0464,Desserts,80,34,0
ORD142526,2025-02-24T18:33:00,Mumbai,R0292,Biryani,298,40,0
ORD116795,2025-02-24T18:40:00,Mumbai,R0115,North Indian,388,26,0
ORD123056,2025-02-24T18:40:00,Delhi,R0013,South Indian,296,28,0
ORD117821,2025-02-24T18:44:00,Bangalore,R0284,South Indian,282,30,0
ORD135806,2025-02-24T18:45:00,Delhi,R0568,Italian,707,31,0
ORD147604,2025-02-24T18:46:00,Kolkata,R0024,North Indian,237,34,0
ORD112659,2025-02-24T18:46:00,Delhi,R0018,Desserts,218,35,0
ORD148465,2025-02-24T18:49:00,Delhi,R0384,Chinese,311,60,0
ORD135856,2025-02-24T18:50:00,Bangalore,R0609,North Indian,301,23,0
ORD114327,2025-02-24T18:52:00,Delhi,R0008,Biryani,476,55,1
ORD132359,2025-02-24T18:55:00,Kolkata,R0746,South Indian,327,48,0
ORD116365,2025-02-24T18:58:00,Hyderabad,R0412,Continental,905,48,0
ORD129887,2025-02-24T18:58:00,Hyderabad,R0024,Desserts,268,47,0
ORD147622,2025-02-24T19:00:00,Pune,R0320,Beverages,174,25,0
ORD126749,2025-02-24T19:00:00,Mumbai,R0224,Biryani,271,22,0
ORD107552,2025-02-24T19:04:00,Bangalore,R0772,Beverages,193,61,1
ORD123245,2025-02-24T19:04:00,Bangalore,R0381,Fast Food,201,47,0
ORD121889,2025-02-24T19:05:00,Chennai,R0158,Beverages,80,37,1
ORD108868,2025-02-24T19:06:00,Bangalore,R0073,Italian,808,54,0
ORD123367,2025-02-24T19:07:00,Bangalore,R0594,North Indian,98,66,0
ORD123187,2025-02-24T19:07:00,Pune,R0273,South Indian,266,65,0
ORD121789,2025-02-24T19:08:00,Kolkata,R0477,Fast Food,146,60,0
ORD134246,2025-02-24T19:09:00,Kolkata,R0715,Chinese,325,46,1
ORD148085,2025-02-24T19:09:00,Delhi,R0386,Desserts,139,52,1
ORD139987,2025-02-24T19:10:00,Bangalore,R0692,Continental,395,73,0
ORD141390,2025-02-24T19:11:00,Chennai,R0072,Biryani,305,40,0
ORD126681,2025-02-24T19:13:00,Bangalore,R0143,Beverages,112,56,1
ORD114986,2025-02-24T19:13:00,Bangalore,R0111,Desserts,239,51,0
ORD138059,2025-02-24T19:18:00,Delhi,R0047,Continental,621,58,1
ORD116234,2025-02-24T19:19:00,Hyderabad,R0625,Continental,719,29,0
ORD119535,2025-02-24T19:19:00,Bangalore,R0800,North Indian,406,24,0
ORD147022,2025-02-24T19:19:00,Bangalore,R0348,North Indian,524,61,1
ORD148250,2025-02-24T19:21:00,Pune,R0237,North Indian,386,45,1
ORD142549,2025-02-24T19:22:00,Chennai,R0058,Italian,415,54,0
ORD142744,2025-02-24T19:22:00,Bangalore,R0069,Chinese,222,31,0
ORD135397,2025-02-24T19:22:00,Hyderabad,R0080,Beverages,181,58,1
ORD101304,2025-02-24T19:22:00,Pune,R0290,Fast Food,328,52,0
ORD128616,2025-02-24T19:23:00,Mumbai,R0672,Biryani,507,29,1
ORD103512,2025-02-24T19:27:00,Kolkata,R0138,North Indian,531,41,1
ORD148626,2025-02-24T19:27:00,Mumbai,R0773,Biryani,329,35,0
ORD123917,2025-02-24T19:29:00,Mumbai,R0070,Beverages,271,41,1
ORD109781,2025-02-24T19:30:00,Kolkata,R0088,Biryani,126,55,0
ORD122106,2025-02-24T19:30:00,Delhi,R0117,Desserts,189,21,1
ORD101655,2025-02-24T19:33:00,Bangalore,R0734,Desserts,105,49,0
ORD141755,2025-02-24T19:34:00,Mumbai,R0047,Chinese,391,39,1
ORD143962,2025-02-24T19:38:00,Hyderabad,R0470,Fast Food,341,41,1
ORD117093,2025-02-24T19:38:00,Delhi,R0605,Beverages,181,43,1
ORD148879,2025-02-24T19:40:00,Hyderabad,R0166,Beverages,127,75,1
ORD123397,2025-02-24T19:40:00,Kolkata,R0551,Continental,717,67,0
ORD140898,2025-02-24T19:41:00,Pune,R0698,North Indian,179,40,0
ORD100871,2025-02-24T19:42:00,Pune,R0076,Biryani,368,56,1
ORD127628,2025-02-24T19:43:00,Bangalore,R0514,South Indian,189,54,1
ORD113325,2025-02-24T19:44:00,Chennai,R0393,North Indian,250,41,0
ORD116434,2025-02-24T19:45:00,Hyderabad,R0457,South Indian,192,39,0
ORD112928,2025-02-24T19:45:00,Pune,R0391,Chinese,300,52,1
ORD125096,2025-02-24T19:47:00,Delhi,R0454,North Indian,305,54,0
ORD126261,2025-02-24T19:47:00,Kolkata,R0382,Desserts,205,18,0
ORD124103,2025-02-24T19:49:00,Mumbai,R0677,Fast Food,192,21,0
ORD113730,2025-02-24T19:50:00,Kolkata,R0300,North Indian,664,40,1
ORD112725,2025-02-24T19:51:00,Kolkata,R0383,Italian,306,48,1
ORD140701,2025-02-24T19:51:00,Chennai,R0712,North Indian,274,26,0
ORD144519,2025-02-24T19:51:00,Mumbai,R0446,South Indian,208,67,1
ORD120142,2025-02-24T19:52:00,Bangalore,R0531,North Indian,366,33,1
ORD141260,2025-02-24T19:53:00,Chennai,R0317,Biryani,381,33,0
ORD105452,2025-02-24T19:54:00,Hyderabad,R0480,Italian,504,26,1
ORD118203,2025-02-24T19:57:00,Bangalore,R0715,North Indian,331,31,1
ORD149164,2025-02-24T19:57:00,Pune,R0211,Fast Food,277,45,0
ORD101342,2025-02-24T19:59:00,Pune,R0694,Desserts,201,53,0
ORD143276,2025-02-24T20:01:00,Mumbai,R0352,South Indian,206,20,1
ORD106130,2025-02-24T20:01:00,Mumbai,R0652,Fast Food,80,50,1
ORD111666,2025-02-24T20:03:00,Bangalore,R0209,Desserts,186,42,1
ORD137638,2025-02-24T20:04:00,Pune,R0579,Continental,917,23,1
ORD145964,2025-02-24T20:04:00,Chennai,R0787,Beverages,80,56,1
ORD100367,2025-02-24T20:04:00,Delhi,R0519,Desserts,244,58,1
ORD148497,2025-02-24T20:04:00,Delhi,R0617,Italian,284,44,1
ORD124528,2025-02-24T20:04:00,Delhi,R0353,Chinese,360,34,1
ORD101116,2025-02-24T20:05:00,Bangalore,R0457,Fast Food,80,49,0
ORD137440,2025-02-24T20:05:00,Chennai,R0283,South Indian,180,43,0
ORD114523,2025-02-24T20:05:00,Kolkata,R0209,Continental,786,53,1
ORD120719,2025-02-24T20:06:00,Chennai,R0272,Fast Food,401,51,1
ORD143572,2025-02-24T20:06:00,Pune,R0293,South Indian,80,70,0
ORD120918,2025-02-24T20:07:00,Hyderabad,R0174,Biryani,302,44,0
ORD103161,2025-02-24T20:07:00,Mumbai,R0763,Italian,449,67,1
ORD131508,2025-02-24T20:10:00,Delhi,R0421,North Indian,661,38,0
ORD112790,2025-02-24T20:11:00,Delhi,R0159,Desserts,147,49,0
ORD112048,2025-02-24T20:11:00,Pune,R0722,Continental,662,68,0
ORD147638,2025-02-24T20:14:00,Chennai,R0325,Fast Food,210,28,0
ORD132303,2025-02-24T20:14:00,Bangalore,R0569,Italian,818,32,1
ORD101891,2025-02-24T20:17:00,Bangalore,R0535,Fast Food,158,29,1
ORD132947,2025-02-24T20:19:00,Mumbai,R0205,Beverages,98,52,0
ORD133347,2025-02-24T20:19:00,Delhi,R0753,Chinese,276,55,0
ORD134688,2025-02-24T20:19:00,Kolkata,R0720,Italian,343,45,0
ORD145900,2025-02-24T20:20:00,Bangalore,R0155,South Indian,139,36,1
ORD134306,2025-02-24T20:20:00,Mumbai,R0720,Continental,830,32,1
ORD126626,2025-02-24T20:22:00,Hyderabad,R0392,Desserts,107,37,0
ORD138404,2025-02-24T20:24:00,Delhi,R0441,Fast Food,129,37,0
ORD144170,2025-02-24T20:24:00,Mumbai,R0531,South Indian,230,60,0
ORD118049,2025-02-24T20:28:00,Mumbai,R0037,Fast Food,200,46,1
ORD119026,2025-02-24T20:30:00,Pune,R0561,Italian,661,52,0
ORD133832,2025-02-24T20:35:00,Hyderabad,R0675,Biryani,360,57,0
ORD139749,2025-02-24T20:35:00,Kolkata,R0206,North Indian,294,25,0
ORD120560,2025-02-24T20:37:00,Kolkata,R0426,Chinese,355,40,0
ORD131272,2025-02-24T20:38:00,Delhi,R0419,South Indian,80,43,0
ORD135107,2025-02-24T20:39:00,Bangalore,R0163,North Indian,377,48,0
ORD108115,2025-02-24T20:40:00,Pune,R0102,Desserts,107,41,0
ORD134670,2025-02-24T20:42:00,Delhi,R0292,Biryani,319,45,1
ORD141548,2025-02-24T20:42:00,Pune,R0090,Fast Food,309,46,0
ORD113687,2025-02-24T20:42:00,Delhi,R0373,Biryani,316,49,0
ORD136799,2025-02-24T20:43:00,Mumbai,R0543,Italian,317,28,0
ORD126804,2025-02-24T20:44:00,Pune,R0320,South Indian,170,19,0
ORD124865,2025-02-24T20:45:00,Mumbai,R0020,South Indian,241,32,1
ORD109333,2025-02-24T20:46:00,Hyderabad,R0364,South Indian,196,51,0
ORD111201,2025-02-24T20:46:00,Mumbai,R0422,Biryani,469,16,1
ORD101258,2025-02-24T20:48:00,Chennai,R0745,Continental,597,32,1
ORD109506,2025-02-24T20:50:00,Kolkata,R0103,Continental,511,31,0
ORD104212,2025-02-24T20:51:00,Hyderabad,R0169,Desserts,218,36,1
ORD127947,2025-02-24T20:52:00,Chennai,R0303,Continental,750,29,0
ORD128917,2025-02-24T20:53:00,Hyderabad,R0738,North Indian,385,44,0
ORD139776,2025-02-24T20:53:00,Pune,R0617,Desserts,348,50,1
ORD143984,2025-02-24T20:54:00,Pune,R0548,Biryani,364,31,0
ORD120315,2025-02-24T20:56:00,Delhi,R0247,Fast Food,411,33,0
ORD145722,2025-02-24T20:58:00,Bangalore,R0426,Chinese,262,63,0
ORD109365,2025-02-24T20:58:00,Mumbai,R0323,Desserts,256,31,1
ORD105232,2025-02-24T20:58:00,Kolkata,R0035,Fast Food,226,40,1
ORD123306,2025-02-24T20:58:00,Hyderabad,R0164,Continental,80,27,1
ORD107291,2025-02-24T20:59:00,Hyderabad,R0186,Italian,565,37,0
ORD119894,2025-02-24T21:00:00,Mumbai,R0743,Beverages,167,32,1
ORD117632,2025-02-24T21:01:00,Bangalore,R0157,Chinese,354,57,1
ORD124613,2025-02-24T21:03:00,Mumbai,R0072,Beverages,209,67,0
ORD108447,2025-02-24T21:04:00,Chennai,R0270,North Indian,541,61,0
ORD112352,2025-02-24T21:05:00,Chennai,R0273,Beverages,186,48,0
ORD129322,2025-02-24T21:05:00,Hyderabad,R0322,Desserts,250,39,1
ORD145939,2025-02-24T21:06:00,Bangalore,R0622,Fast Food,318,56,0
ORD117064,2025-02-24T21:11:00,Chennai,R0665,Chinese,477,34,0
ORD142138,2025-02-24T21:12:00,Chennai,R0452,Biryani,350,47,0
ORD144981,2025-02-24T21:12:00,Pune,R0537,Italian,1008,50,1
ORD103560,2025-02-24T21:13:00,Chennai,R0140,Beverages,135,28,1
ORD148854,2025-02-24T21:14:00,Kolkata,R0755,Italian,141,50,1
ORD120484,2025-02-24T21:17:00,Chennai,R0314,Biryani,438,48,0
ORD142451,2025-02-24T21:18:00,Bangalore,R0671,North Indian,373,46,0
ORD146393,2025-02-24T21:19:00,Hyderabad,R0125,Desserts,80,64,1
ORD131784,2025-02-24T21:21:00,Mumbai,R0681,South Indian,219,44,0
ORD107612,2025-02-24T21:21:00,Chennai,R0554,Continental,642,36,0
ORD116633,2025-02-24T21:26:00,Delhi,R0643,North Indian,678,38,0
ORD105514,2025-02-24T21:28:00,Chennai,R0717,Continental,654,54,0
ORD134262,2025-02-24T21:31:00,Delhi,R0534,Italian,786,47,0
ORD106960,2025-02-24T21:32:00,Chennai,R0723,Desserts,236,54,0
ORD131077,2025-02-24T21:33:00,Bangalore,R0623,Continental,617,76,1
ORD144280,2025-02-24T21:35:00,Mumbai,R0398,Beverages,151,27,0
ORD145587,2025-02-24T21:35:00,Hyderabad,R0448,Fast Food,157,64,0
ORD108005,2025-02-24T21:36:00,Kolkata,R0526,Fast Food,382,60,1
ORD101171,2025-02-24T21:39:00,Bangalore,R0602,North Indian,445,42,0
ORD111646,2025-02-24T21:40:00,Pune,R0126,Continental,669,52,0
ORD105949,2025-02-24T21:41:00,Delhi,R0407,Chinese,128,48,1
ORD147487,2025-02-24T21:42:00,Bangalore,R0800,Chinese,316,42,0
ORD103750,2025-02-24T21:43:00,Delhi,R0727,Desserts,288,39,1
ORD125570,2025-02-24T21:43:00,Hyderabad,R0627,North Indian,419,69,0
ORD138999,2025-02-24T21:44:00,Delhi,R0406,Desserts,112,45,1
ORD104547,2025-02-24T21:44:00,Hyderabad,R0542,Biryani,513,41,0
ORD121536,2025-02-24T21:46:00,Mumbai,R0762,North Indian,386,51,1
ORD116964,2025-02-24T21:46:00,Chennai,R0319,South Indian,215,46,1
ORD130837,2025-02-24T21:51:00,Kolkata,R0694,Italian,623,53,1
ORD133804,2025-02-24T21:53:00,Bangalore,R0038,Fast Food,150,36,1
ORD110021,2025-02-24T21:53:00,Pune,R0638,North Indian,80,26,0
ORD125426,2025-02-24T21:54:00,Mumbai,R0631,Italian,93,66,0
ORD109167,2025-02-24T21:55:00,Kolkata,R0030,Desserts,163,45,0
ORD137332,2025-02-24T21:56:00,Kolkata,R0425,Fast Food,191,69,0
ORD137753,2025-02-24T21:56:00,Chennai,R0144,Beverages,163,51,0
ORD113629,2025-02-24T21:58:00,Hyderabad,R0666,South Indian,327,39,0
ORD103189,2025-02-24T22:00:00,Bangalore,R0185,Chinese,421,35,0
ORD136241,2025-02-24T22:01:00,Bangalore,R0533,Continental,477,25,1
ORD106389,2025-02-24T22:03:00,Hyderabad,R0299,Beverages,80,33,0
ORD138951,2025-02-24T22:12:00,Bangalore,R0607,Chinese,321,40,0
ORD120380,2025-02-24T22:13:00,Delhi,R0457,Desserts,108,32,0
ORD126025,2025-02-24T22:16:00,Kolkata,R0731,Chinese,242,38,0
ORD137989,2025-02-24T22:16:00,Kolkata,R0504,Beverages,259,38,0
ORD134557,2025-02-24T22:19:00,Kolkata,R0250,Biryani,286,38,0
ORD133158,2025-02-24T22:22:00,Bangalore,R0254,Continental,736,26,0
ORD117683,2025-02-24T22:26:00,Bangalore,R0473,Chinese,433,28,0
ORD145537,2025-02-24T22:27:00,Chennai,R0791,Italian,656,37,0
ORD106203,2025-02-24T22:29:00,Chennai,R0056,Continental,754,25,0
ORD139712,2025-02-24T22:30:00,Mumbai,R0198,Italian,816,48,0
ORD107707,2025-02-24T22:32:00,Chennai,R0402,South Indian,158,49,0
ORD145214,2025-02-24T22:35:00,Mumbai,R0130,Desserts,205,38,0
ORD111752,2025-02-24T22:38:00,Pune,R0600,Fast Food,343,39,0
ORD138632,2025-02-24T22:39:00,Mumbai,R0079,Italian,493,15,0
ORD134759,2025-02-24T22:43:00,Mumbai,R0153,Chinese,333,25,0
ORD149973,2025-02-24T22:43:00,Pune,R0786,Italian,520,51,0
ORD137538,2025-02-24T22:44:00,Hyderabad,R0758,North Indian,320,28,0
ORD103681,2025-02-24T22:45:00,Delhi,R0675,North Indian,520,28,0
ORD110646,2025-02-24T22:46:00,Hyderabad,R0142,Italian,564,39,0
ORD140059,2025-02-24T22:47:00,Delhi,R0285,Fast Food,195,52,0
ORD118348,2025-02-24T22:50:00,Mumbai,R0407,North Indian,481,48,0
ORD125853,2025-02-24T22:54:00,Hyderabad,R0405,Continental,829,15,0
ORD121751,2025-02-24T22:54:00,Pune,R0279,North Indian,454,31,0
ORD112602,2025-02-24T22:54:00,Hyderabad,R0495,Continental,680,24,1
ORD115396,2025-02-24T22:57:00,Mumbai,R0391,Chinese,310,16,0
ORD120304,2025-02-24T22:58:00,Kolkata,R0769,Chinese,370,38,0
ORD100765,2025-02-24T22:58:00,Hyderabad,R0212,Desserts,188,15,0
ORD118883,2025-02-24T22:59:00,Bangalore,R0036,Italian,745,43,0
ORD139505,2025-02-24T23:02:00,Mumbai,R0582,South Indian,177,28,0
ORD137258,2025-02-24T23:25:00,Chennai,R0475,Desserts,204,15,0
ORD111442,2025-02-24T23:35:00,Delhi,R0658,Biryani,327,34,0
ORD120562,2025-02-24T23:39:00,Mumbai,R0137,Desserts,191,23,0
ORD104939,2025-02-24T23:42:00,Bangalore,R0674,Biryani,220,55,0
ORD147171,2025-02-24T23:50:00,Pune,R0302,Chinese,181,35,0
ORD148125,2025-02-24T23:53:00,Bangalore,R0711,Italian,684,19,0
ORD126712,2025-02-24T23:57:00,Hyderabad,R0654,Fast Food,343,31,0
ORD140369,2025-02-25T00:13:00,Chennai,R0550,North Indian,168,64,0
ORD142318,2025-02-25T00:30:00,Chennai,R0157,Fast Food,97,33,0
ORD139727,2025-02-25T00:31:00,Delhi,R0408,Fast Food,272,44,0
ORD135015,2025-02-25T00:33:00,Kolkata,R0593,Biryani,487,31,0
ORD142836,2025-02-25T00:44:00,Pune,R0742,Chinese,307,44,0
ORD100058,2025-02-25T00:59:00,Pune,R0072,Italian,513,20,0
ORD114168,2025-02-25T01:31:00,Bangalore,R0332,Beverages,187,41,0
ORD131459,2025-02-25T01:50:00,Delhi,R0651,Biryani,501,21,0
ORD143368,2025-02-25T02:05:00,Mumbai,R0226,South Indian,191,45,0
ORD127095,2025-02-25T02:25:00,Mumbai,R0352,North Indian,575,26,0
ORD122832,2025-02-25T02:41:00,Hyderabad,R0061,Italian,398,34,0
ORD136654,2025-02-25T02:42:00,Bangalore,R0744,Fast Food,330,25,1
ORD143237,2025-02-25T02:43:00,Delhi,R0513,Biryani,369,34,0
ORD106196,2025-02-25T02:44:00,Chennai,R0114,Desserts,264,25,0
ORD145772,2025-02-25T02:46:00,Mumbai,R0630,Beverages,164,33,0
ORD133022,2025-02-25T03:21:00,Kolkata,R0224,Biryani,267,32,0
ORD146690,2025-02-25T03:37:00,Hyderabad,R0737,North Indian,332,32,0
ORD146981,2025-02-25T03:54:00,Mumbai,R0229,Italian,547,51,0
ORD107992,2025-02-25T04:15:00,Mumbai,R0294,Desserts,136,45,0
ORD120490,2025-02-25T05:04:00,Delhi,R0073,South Indian,154,20,0
ORD118219,2025-02-25T05:08:00,Mumbai,R0614,North Indian,373,40,0
ORD130537,2025-02-25T05:10:00,Bangalore,R0319,South Indian,184,34,0
ORD106517,2025-02-25T05:22:00,Pune,R0483,South Indian,379,45,0
ORD132979,2025-02-25T05:47:00,Chennai,R0230,Desserts,156,35,0
ORD130674,2025-02-25T05:55:00,Delhi,R0212,Continental,704,28,0
ORD114314,2025-02-25T05:58:00,Bangalore,R0547,Continental,746,36,0
ORD102279,2025-02-25T06:00:00,Delhi,R0062,Chinese,259,42,0
ORD137220,2025-02-25T06:02:00,Pune,R0083,South Indian,246,35,0
ORD102235,2025-02-25T06:04:00,Pune,R0560,Continental,645,50,0
ORD141315,2025-02-25T06:12:00,Pune,R0431,Fast Food,299,46,0
ORD117612,2025-02-25T06:15:00,Pune,R0717,Desserts,84,51,0
ORD104296,2025-02-25T06:34:00,Pune,R0131,Chinese,536,36,0
ORD118130,2025-02-25T06:43:00,Delhi,R0161,Desserts,195,47,0
ORD146122,2025-02-25T06:45:00,Bangalore,R0365,Beverages,237,36,0
ORD105190,2025-02-25T06:48:00,Delhi,R0648,Italian,947,46,0
ORD123442,2025-02-25T07:01:00,Chennai,R0536,South Indian,285,27,0
ORD120832,2025-02-25T07:01:00,Delhi,R0396,Italian,226,53,0
ORD128450,2025-02-25T07:05:00,Mumbai,R0650,Desserts,165,29,0
ORD146402,2025-02-25T07:11:00,Hyderabad,R0110,Chinese,348,42,0
ORD103899,2025-02-25T07:13:00,Hyderabad,R0250,Biryani,378,15,0
ORD118848,2025-02-25T07:18:00,Mumbai,R0697,North Indian,310,33,0
ORD109112,2025-02-25T07:26:00,Delhi,R0685,Continental,664,21,0
ORD142311,2025-02-25T07:31:00,Delhi,R0249,Desserts,94,48,0
ORD138021,2025-02-25T07:37:00,Delhi,R0480,South Indian,86,15,0
ORD111683,2025-02-25T07:38:00,Mumbai,R0397,Continental,605,26,0
ORD136973,2025-02-25T07:38:00,Chennai,R0668,Continental,608,39,0
ORD124451,2025-02-25T08:03:00,Bangalore,R0400,Desserts,196,46,0
ORD114149,2025-02-25T08:09:00,Delhi,R0610,Italian,458,31,0
ORD131692,2025-02-25T08:10:00,Pune,R0118,Biryani,660,39,0
ORD133916,2025-02-25T08:12:00,Bangalore,R0296,Desserts,250,43,1
ORD114138,2025-02-25T08:12:00,Hyderabad,R0045,Beverages,138,32,0
ORD112571,2025-02-25T08:13:00,Mumbai,R0447,Biryani,565,22,0
ORD144397,2025-02-25T08:20:00,Mumbai,R0494,Chinese,465,23,0
ORD103052,2025-02-25T08:24:00,Bangalore,R0560,Desserts,123,47,1
ORD132513,2025-02-25T08:30:00,Bangalore,R0353,Continental,809,51,0
ORD131305,2025-02-25T08:30:00,Bangalore,R0133,South Indian,127,33,0
ORD125139,2025-02-25T08:37:00,Mumbai,R0051,Desserts,135,41,0
ORD123751,2025-02-25T08:43:00,Delhi,R0614,Italian,285,34,0
ORD100170,2025-02-25T08:44:00,Bangalore,R0221,Beverages,113,37,0
ORD107229,2025-02-25T08:45:00,Mumbai,R0618,Continental,670,27,1
ORD139478,2025-02-25T08:48:00,Mumbai,R0343,Italian,508,34,1
ORD120182,2025-02-25T08:49:00,Chennai,R0084,Fast Food,305,36,0
ORD110932,2025-02-25T08:50:00,Hyderabad,R0319,North Indian,416,63,0
ORD120076,2025-02-25T08:54:00,Bangalore,R0679,Fast Food,172,41,0
ORD138950,2025-02-25T08:54:00,Mumbai,R0473,North Indian,418,49,0
ORD139315,2025-02-25T08:56:00,Mumbai,R0248,Beverages,151,34,0
ORD130697,2025-02-25T08:59:00,Mumbai,R0398,Chinese,378,43,0
ORD124272,2025-02-25T09:06:00,Pune,R0324,Beverages,115,23,0
ORD103090,2025-02-25T09:06:00,Pune,R0085,Italian,695,31,0
ORD110591,2025-02-25T09:09:00,Delhi,R0290,Italian,541,28,0
ORD120103,2025-02-25T09:10:00,Pune,R0730,Italian,576,36,0
ORD148035,2025-02-25T09:15:00,Delhi,R0714,Beverages,105,15,0
ORD130901,2025-02-25T09:16:00,Mumbai,R0370,Chinese,338,28,0
ORD145244,2025-02-25T09:26:00,Delhi,R0186,Fast Food,294,40,0
ORD125340,2025-02-25T09:30:00,Pune,R0496,Beverages,169,15,0
ORD133686,2025-02-25T09:36:00,Pune,R0494,Chinese,356,38,0
ORD100424,2025-02-25T09:39:00,Hyderabad,R0674,Continental,450,28,0
ORD146360,2025-02-25T09:40:00,Bangalore,R0444,Beverages,112,44,0
ORD141461,2025-02-25T09:42:00,Bangalore,R0704,North Indian,229,30,0
ORD145388,2025-02-25T09:45:00,Bangalore,R0584,Desserts,208,53,0
ORD120260,2025-02-25T09:45:00,Kolkata,R0706,Chinese,350,28,0
ORD134207,2025-02-25T09:48:00,Delhi,R0031,Desserts,149,47,0
ORD134839,2025-02-25T09:48:00,Bangalore,R0480,Beverages,198,15,0
ORD114886,2025-02-25T09:52:00,Chennai,R0001,Desserts,164,35,0
ORD114346,2025-02-25T09:52:00,Hyderabad,R0037,Chinese,405,18,0
ORD128662,2025-02-25T09:54:00,Mumbai,R0153,Biryani,340,15,0
ORD112250,2025-02-25T09:58:00,Mumbai,R0028,Continental,591,36,1
ORD136390,2025-02-25T10:00:00,Delhi,R0043,Desserts,102,21,0
ORD106409,2025-02-25T10:00:00,Delhi,R0013,Italian,314,50,0
ORD118534,2025-02-25T10:01:00,Delhi,R0366,Beverages,138,36,0
ORD106853,2025-02-25T10:10:00,Bangalore,R0229,Chinese,155,39,0
ORD136093,2025-02-25T10:10:00,Hyderabad,R0052,Desserts,280,51,0
ORD143861,2025-02-25T10:12:00,Delhi,R0446,South Indian,168,40,0
ORD130283,2025-02-25T10:14:00,Chennai,R0003,Chinese,431,34,0
ORD135419,2025-02-25T10:15:00,Hyderabad,R0355,Continental,374,41,1
ORD148304,2025-02-25T10:15:00,Hyderabad,R0610,Biryani,475,25,0
ORD122085,2025-02-25T10:20:00,Chennai,R0466,Fast Food,359,41,0
ORD139136,2025-02-25T10:22:00,Mumbai,R0040,Italian,484,23,0
ORD133886,2025-02-25T10:22:00,Delhi,R0629,Continental,490,40,0
ORD114551,2025-02-25T10:23:00,Chennai,R0153,Italian,534,22,0
ORD110797,2025-02-25T10:24:00,Delhi,R0700,Biryani,510,52,0
ORD109348,2025-02-25T10:24:00,Hyderabad,R0787,Fast Food,219,44,0
ORD101369,2025-02-25T10:31:00,Mumbai,R0686,Continental,895,45,0
ORD119831,2025-02-25T10:38:00,Bangalore,R0649,North Indian,423,51,0
ORD149038,2025-02-25T10:39:00,Hyderabad,R0641,North Indian,440,50,0
ORD140675,2025-02-25T10:40:00,Mumbai,R0080,Continental,386,23,0
ORD109055,2025-02-25T10:45:00,Pune,R0152,Chinese,333,32,1
ORD138567,2025-02-25T10:48:00,Delhi,R0305,Desserts,273,37,0
ORD129250,2025-02-25T10:48:00,Chennai,R0399,Fast Food,377,35,0
ORD120078,2025-02-25T10:52:00,Mumbai,R0375,Continental,497,60,0
ORD110264,2025-02-25T10:52:00,Mumbai,R0115,Chinese,335,15,0
ORD144922,2025-02-25T10:54:00,Mumbai,R0375,South Indian,226,54,0
ORD130030,2025-02-25T10:54:00,Hyderabad,R0534,Desserts,305,44,0
ORD124745,2025-02-25T10:55:00,Delhi,R0540,Chinese,237,40,0
ORD138622,2025-02-25T10:58:00,Delhi,R0093,North Indian,433,20,0
ORD141804,2025-02-25T10:59:00,Bangalore,R0289,Desserts,192,50,0
ORD119540,2025-02-25T11:01:00,Mumbai,R0798,Desserts,181,16,0
ORD131369,2025-02-25T11:04:00,Pune,R0451,Chinese,302,42,0
ORD101507,2025-02-25T11:05:00,Bangalore,R0551,Biryani,286,47,0
ORD104257,2025-02-25T11:08:00,Bangalore,R0075,North Indian,322,37,0
ORD145540,2025-02-25T11:10:00,Bangalore,R0104,Beverages,230,24,0
ORD133598,2025-02-25T11:12:00,Pune,R0043,Desserts,211,20,0
ORD129068,2025-02-25T11:14:00,Mumbai,R0783,North Indian,321,30,0
ORD147772,2025-02-25T11:14:00,Pune,R0621,Chinese,82,15,0
ORD118736,2025-02-25T11:16:00,Pune,R0422,North Indian,141,40,0
ORD149612,2025-02-25T11:16:00,Chennai,R0510,South Indian,214,49,0
ORD146375,2025-02-25T11:17:00,Mumbai,R0037,South Indian,267,39,0
ORD125898,2025-02-25T11:19:00,Pune,R0259,Continental,579,54,0
ORD101471,2025-02-25T11:25:00,Bangalore,R0592,Fast Food,306,32,0
ORD119787,2025-02-25T11:29:00,Bangalore,R0794,Italian,655,69,0
ORD115007,2025-02-25T11:30:00,Bangalore,R0049,Chinese,80,42,0
ORD117917,2025-02-25T11:30:00,Bangalore,R0679,North Indian,236,25,0
ORD149665,2025-02-25T11:33:00,Hyderabad,R0023,Fast Food,241,27,0
ORD111079,2025-02-25T11:33:00,Hyderabad,R0106,Fast Food,269,33,0
ORD139640,2025-02-25T11:34:00,Pune,R0364,South Indian,190,27,0
ORD110930,2025-02-25T11:35:00,Bangalore,R0064,Beverages,201,47,0
ORD123784,2025-02-25T11:37:00,Pune,R0358,Desserts,175,40,0
ORD131061,2025-02-25T11:42:00,Delhi,R0395,Beverages,162,32,0
ORD102269,2025-02-25T11:42:00,Mumbai,R0140,Beverages,147,44,0
ORD114615,2025-02-25T11:46:00,Chennai,R0743,South Indian,157,31,0
ORD115896,2025-02-25T11:47:00,Bangalore,R0269,Biryani,415,36,0
ORD149228,2025-02-25T11:48:00,Kolkata,R0040,Fast Food,128,43,0
ORD113215,2025-02-25T11:50:00,Mumbai,R0441,Beverages,252,15,0
